file_id,label
../data/FacialExpression/0\anger-1128.jpg,0
../data/FacialExpression/0\anger-1129.jpg,0
../data/FacialExpression/0\anger-113.jpg,0
../data/FacialExpression/0\anger-1131.jpg,0
../data/FacialExpression/0\anger-1134.jpg,0
../data/FacialExpression/0\anger-1135.jpg,0
../data/FacialExpression/0\anger-1136.jpg,0
../data/FacialExpression/0\anger-1137.jpg,0
../data/FacialExpression/0\anger-1138.jpg,0
../data/FacialExpression/0\anger-1140.jpg,0
../data/FacialExpression/0\anger-1141.jpg,0
../data/FacialExpression/0\anger-1142.jpg,0
../data/FacialExpression/0\anger-1143.jpg,0
../data/FacialExpression/0\anger-1145.jpg,0
../data/FacialExpression/0\anger-1146.jpg,0
../data/FacialExpression/0\anger-1148.jpg,0
../data/FacialExpression/0\anger-1149.jpg,0
../data/FacialExpression/0\anger-115.jpg,0
../data/FacialExpression/0\anger-1151.jpg,0
../data/FacialExpression/0\anger-1152.jpg,0
../data/FacialExpression/0\anger-1153.jpg,0
../data/FacialExpression/0\anger-1154.jpg,0
../data/FacialExpression/0\anger-1155.jpg,0
../data/FacialExpression/0\anger-1157.jpg,0
../data/FacialExpression/0\anger-1158.jpg,0
../data/FacialExpression/0\anger-1159.jpg,0
../data/FacialExpression/0\anger-116.jpg,0
../data/FacialExpression/0\anger-1160.jpg,0
../data/FacialExpression/0\anger-1161.jpg,0
../data/FacialExpression/0\anger-1162.jpg,0
../data/FacialExpression/0\anger-1163.jpg,0
../data/FacialExpression/0\anger-1166.jpg,0
../data/FacialExpression/0\anger-1167.jpg,0
../data/FacialExpression/0\anger-1168.jpg,0
../data/FacialExpression/0\anger-1170.jpg,0
../data/FacialExpression/0\anger-1171.jpg,0
../data/FacialExpression/0\anger-1172.jpg,0
../data/FacialExpression/0\anger-1174.jpg,0
../data/FacialExpression/0\anger-1176.jpg,0
../data/FacialExpression/0\anger-1177.jpg,0
../data/FacialExpression/0\anger-1178.jpg,0
../data/FacialExpression/0\anger-118.jpg,0
../data/FacialExpression/0\anger-1181.jpg,0
../data/FacialExpression/0\anger-1182.jpg,0
../data/FacialExpression/0\anger-1183.jpg,0
../data/FacialExpression/0\anger-1184.jpg,0
../data/FacialExpression/0\anger-1186.jpg,0
../data/FacialExpression/0\anger-1188.jpg,0
../data/FacialExpression/0\anger-1189.jpg,0
../data/FacialExpression/0\anger-119.jpg,0
../data/FacialExpression/0\anger-1190.jpg,0
../data/FacialExpression/0\anger-1191.jpg,0
../data/FacialExpression/0\anger-1196.jpg,0
../data/FacialExpression/0\anger-1197.jpg,0
../data/FacialExpression/0\anger-1199.jpg,0
../data/FacialExpression/0\anger-1201.jpg,0
../data/FacialExpression/0\anger-1202.jpg,0
../data/FacialExpression/0\anger-1204.jpg,0
../data/FacialExpression/0\anger-1205.jpg,0
../data/FacialExpression/0\anger-1206.jpg,0
../data/FacialExpression/0\anger-1207.jpg,0
../data/FacialExpression/0\anger-1208.jpg,0
../data/FacialExpression/0\anger-1209.jpg,0
../data/FacialExpression/0\anger-1210.jpg,0
../data/FacialExpression/0\anger-1211.jpg,0
../data/FacialExpression/0\anger-1215.jpg,0
../data/FacialExpression/0\anger-1216.jpg,0
../data/FacialExpression/0\anger-1217.jpg,0
../data/FacialExpression/0\anger-1218.jpg,0
../data/FacialExpression/0\anger-1219.jpg,0
../data/FacialExpression/0\anger-122.jpg,0
../data/FacialExpression/0\anger-1221.jpg,0
../data/FacialExpression/0\anger-1222.jpg,0
../data/FacialExpression/0\anger-1224.jpg,0
../data/FacialExpression/0\anger-1229.jpg,0
../data/FacialExpression/0\anger-123.jpg,0
../data/FacialExpression/0\anger-1230.jpg,0
../data/FacialExpression/0\anger-1231.jpg,0
../data/FacialExpression/0\anger-1234.jpg,0
../data/FacialExpression/0\anger-1235.jpg,0
../data/FacialExpression/0\anger-1236.jpg,0
../data/FacialExpression/0\anger-1238.jpg,0
../data/FacialExpression/0\anger-1243.jpg,0
../data/FacialExpression/0\anger-1244.jpg,0
../data/FacialExpression/0\anger-1246.jpg,0
../data/FacialExpression/0\anger-1248.jpg,0
../data/FacialExpression/0\anger-1251.jpg,0
../data/FacialExpression/0\anger-1252.jpg,0
../data/FacialExpression/0\anger-1254.jpg,0
../data/FacialExpression/0\anger-1255.jpg,0
../data/FacialExpression/0\anger-1256.jpg,0
../data/FacialExpression/0\anger-1259.jpg,0
../data/FacialExpression/0\anger-126.jpg,0
../data/FacialExpression/0\anger-1260.jpg,0
../data/FacialExpression/0\anger-1264.jpg,0
../data/FacialExpression/0\anger-1266.jpg,0
../data/FacialExpression/0\anger-1267.jpg,0
../data/FacialExpression/0\anger-127.jpg,0
../data/FacialExpression/0\anger-1270.jpg,0
../data/FacialExpression/0\anger-1274.jpg,0
../data/FacialExpression/0\anger-1276.jpg,0
../data/FacialExpression/0\anger-1277.jpg,0
../data/FacialExpression/0\anger-1280.jpg,0
../data/FacialExpression/0\anger-1283.jpg,0
../data/FacialExpression/0\anger-1284.jpg,0
../data/FacialExpression/0\anger-1292.jpg,0
../data/FacialExpression/0\anger-1294.jpg,0
../data/FacialExpression/0\anger-1296.jpg,0
../data/FacialExpression/0\anger-13.jpg,0
../data/FacialExpression/0\anger-1301.jpg,0
../data/FacialExpression/0\anger-1304.jpg,0
../data/FacialExpression/0\anger-1305.jpg,0
../data/FacialExpression/0\anger-1306.jpg,0
../data/FacialExpression/0\anger-1308.jpg,0
../data/FacialExpression/0\anger-1309.jpg,0
../data/FacialExpression/0\anger-1310.jpg,0
../data/FacialExpression/0\anger-1314.jpg,0
../data/FacialExpression/0\anger-132.jpg,0
../data/FacialExpression/0\anger-1322.jpg,0
../data/FacialExpression/0\anger-1325.jpg,0
../data/FacialExpression/0\anger-1327.jpg,0
../data/FacialExpression/0\anger-1329.jpg,0
../data/FacialExpression/0\anger-1331.jpg,0
../data/FacialExpression/0\anger-1334.jpg,0
../data/FacialExpression/0\anger-1335.jpg,0
../data/FacialExpression/0\anger-1336.jpg,0
../data/FacialExpression/0\anger-1337.jpg,0
../data/FacialExpression/0\anger-1341.jpg,0
../data/FacialExpression/0\anger-1344.jpg,0
../data/FacialExpression/0\anger-1350.jpg,0
../data/FacialExpression/0\anger-1357.jpg,0
../data/FacialExpression/0\anger-1358.jpg,0
../data/FacialExpression/0\anger-1360.jpg,0
../data/FacialExpression/0\anger-1362.jpg,0
../data/FacialExpression/0\anger-1366.jpg,0
../data/FacialExpression/0\anger-1370.jpg,0
../data/FacialExpression/0\anger-1372.jpg,0
../data/FacialExpression/0\anger-1374.jpg,0
../data/FacialExpression/0\anger-1380.jpg,0
../data/FacialExpression/0\anger-1381.jpg,0
../data/FacialExpression/0\anger-1388.jpg,0
../data/FacialExpression/0\anger-1392.jpg,0
../data/FacialExpression/0\anger-1393.jpg,0
../data/FacialExpression/0\anger-1399.jpg,0
../data/FacialExpression/0\anger-14.jpg,0
../data/FacialExpression/0\anger-1400.jpg,0
../data/FacialExpression/0\anger-1401.jpg,0
../data/FacialExpression/0\anger-1404.jpg,0
../data/FacialExpression/0\anger-1407.jpg,0
../data/FacialExpression/0\anger-1408.jpg,0
../data/FacialExpression/0\anger-141.jpg,0
../data/FacialExpression/0\anger-1410.jpg,0
../data/FacialExpression/0\anger-1411.jpg,0
../data/FacialExpression/0\anger-1417.jpg,0
../data/FacialExpression/0\anger-1426.jpg,0
../data/FacialExpression/0\anger-143.jpg,0
../data/FacialExpression/0\anger-144.jpg,0
../data/FacialExpression/0\anger-15.jpg,0
../data/FacialExpression/0\anger-155.jpg,0
../data/FacialExpression/0\anger-159.jpg,0
../data/FacialExpression/0\anger-160.jpg,0
../data/FacialExpression/0\anger-161.jpg,0
../data/FacialExpression/0\anger-166.jpg,0
../data/FacialExpression/0\anger-168.jpg,0
../data/FacialExpression/0\anger-170.jpg,0
../data/FacialExpression/0\anger-171.jpg,0
../data/FacialExpression/0\anger-173.jpg,0
../data/FacialExpression/0\anger-177.jpg,0
../data/FacialExpression/0\anger-182.jpg,0
../data/FacialExpression/0\anger-183.jpg,0
../data/FacialExpression/0\anger-186.jpg,0
../data/FacialExpression/0\anger-187.jpg,0
../data/FacialExpression/0\anger-190.jpg,0
../data/FacialExpression/0\anger-191.jpg,0
../data/FacialExpression/0\anger-192.jpg,0
../data/FacialExpression/0\anger-194.jpg,0
../data/FacialExpression/0\anger-195.jpg,0
../data/FacialExpression/0\anger-196.jpg,0
../data/FacialExpression/0\anger-197.jpg,0
../data/FacialExpression/0\anger-198.jpg,0
../data/FacialExpression/0\anger-199.jpg,0
../data/FacialExpression/0\anger-20.jpg,0
../data/FacialExpression/0\anger-200.jpg,0
../data/FacialExpression/0\anger-201.jpg,0
../data/FacialExpression/0\anger-203.jpg,0
../data/FacialExpression/0\anger-204.jpg,0
../data/FacialExpression/0\anger-205.jpg,0
../data/FacialExpression/0\anger-206.jpg,0
../data/FacialExpression/0\anger-207.jpg,0
../data/FacialExpression/0\anger-208.jpg,0
../data/FacialExpression/0\anger-209.jpg,0
../data/FacialExpression/0\anger-210.jpg,0
../data/FacialExpression/0\anger-212.jpg,0
../data/FacialExpression/0\anger-213.jpg,0
../data/FacialExpression/0\anger-214.jpg,0
../data/FacialExpression/0\anger-215.jpg,0
../data/FacialExpression/0\anger-216.jpg,0
../data/FacialExpression/0\anger-217.jpg,0
../data/FacialExpression/0\anger-218.jpg,0
../data/FacialExpression/0\anger-219.jpg,0
../data/FacialExpression/0\anger-220.jpg,0
../data/FacialExpression/0\anger-221.jpg,0
../data/FacialExpression/0\anger-222.jpg,0
../data/FacialExpression/0\anger-223.jpg,0
../data/FacialExpression/0\anger-225.jpg,0
../data/FacialExpression/0\anger-226.jpg,0
../data/FacialExpression/0\anger-227.jpg,0
../data/FacialExpression/0\anger-232.jpg,0
../data/FacialExpression/0\anger-233.jpg,0
../data/FacialExpression/0\anger-236.jpg,0
../data/FacialExpression/0\anger-237.jpg,0
../data/FacialExpression/0\anger-239.jpg,0
../data/FacialExpression/0\anger-24.jpg,0
../data/FacialExpression/0\anger-240.jpg,0
../data/FacialExpression/0\anger-242.jpg,0
../data/FacialExpression/0\anger-243.jpg,0
../data/FacialExpression/0\anger-248.jpg,0
../data/FacialExpression/0\anger-250.jpg,0
../data/FacialExpression/0\anger-251.jpg,0
../data/FacialExpression/0\anger-258.jpg,0
../data/FacialExpression/0\anger-259.jpg,0
../data/FacialExpression/0\anger-262.jpg,0
../data/FacialExpression/0\anger-263.jpg,0
../data/FacialExpression/0\anger-264.jpg,0
../data/FacialExpression/0\anger-268.jpg,0
../data/FacialExpression/0\anger-269.jpg,0
../data/FacialExpression/0\anger-27.jpg,0
../data/FacialExpression/0\anger-271.jpg,0
../data/FacialExpression/0\anger-275.jpg,0
../data/FacialExpression/0\anger-277.jpg,0
../data/FacialExpression/0\anger-279.jpg,0
../data/FacialExpression/0\anger-280.jpg,0
../data/FacialExpression/0\anger-281.jpg,0
../data/FacialExpression/0\anger-282.jpg,0
../data/FacialExpression/0\anger-283.jpg,0
../data/FacialExpression/0\anger-284.jpg,0
../data/FacialExpression/0\anger-285.jpg,0
../data/FacialExpression/0\anger-287.jpg,0
../data/FacialExpression/0\anger-290.jpg,0
../data/FacialExpression/0\anger-291.jpg,0
../data/FacialExpression/0\anger-292.jpg,0
../data/FacialExpression/0\anger-293.jpg,0
../data/FacialExpression/0\anger-294.jpg,0
../data/FacialExpression/0\anger-295.jpg,0
../data/FacialExpression/0\anger-296.jpg,0
../data/FacialExpression/0\anger-298.jpg,0
../data/FacialExpression/0\anger-299.jpg,0
../data/FacialExpression/0\anger-301.jpg,0
../data/FacialExpression/0\anger-303.jpg,0
../data/FacialExpression/0\anger-305.jpg,0
../data/FacialExpression/0\anger-306.jpg,0
../data/FacialExpression/0\anger-307.jpg,0
../data/FacialExpression/0\anger-308.jpg,0
../data/FacialExpression/0\anger-309.jpg,0
../data/FacialExpression/0\anger-31.jpg,0
../data/FacialExpression/0\anger-310.jpg,0
../data/FacialExpression/0\anger-311.jpg,0
../data/FacialExpression/0\anger-312.jpg,0
../data/FacialExpression/0\anger-315.jpg,0
../data/FacialExpression/0\anger-317.jpg,0
../data/FacialExpression/0\anger-318.jpg,0
../data/FacialExpression/0\anger-321.jpg,0
../data/FacialExpression/0\anger-323.jpg,0
../data/FacialExpression/0\anger-324.jpg,0
../data/FacialExpression/0\anger-326.jpg,0
../data/FacialExpression/0\anger-327.jpg,0
../data/FacialExpression/0\anger-328.jpg,0
../data/FacialExpression/0\anger-329.jpg,0
../data/FacialExpression/0\anger-330.jpg,0
../data/FacialExpression/0\anger-331.jpg,0
../data/FacialExpression/0\anger-332.jpg,0
../data/FacialExpression/0\anger-333.jpg,0
../data/FacialExpression/0\anger-335.jpg,0
../data/FacialExpression/0\anger-336.jpg,0
../data/FacialExpression/0\anger-338.jpg,0
../data/FacialExpression/0\anger-341.jpg,0
../data/FacialExpression/0\anger-343.jpg,0
../data/FacialExpression/0\anger-350.jpg,0
../data/FacialExpression/0\anger-351.jpg,0
../data/FacialExpression/0\anger-353.jpg,0
../data/FacialExpression/0\anger-354.jpg,0
../data/FacialExpression/0\anger-356.jpg,0
../data/FacialExpression/0\anger-357.jpg,0
../data/FacialExpression/0\anger-361.jpg,0
../data/FacialExpression/0\anger-362.jpg,0
../data/FacialExpression/0\anger-363.jpg,0
../data/FacialExpression/0\anger-364.jpg,0
../data/FacialExpression/0\anger-37.jpg,0
../data/FacialExpression/0\anger-373.jpg,0
../data/FacialExpression/0\anger-374.jpg,0
../data/FacialExpression/0\anger-378.jpg,0
../data/FacialExpression/0\anger-383.jpg,0
../data/FacialExpression/0\anger-387.jpg,0
../data/FacialExpression/0\anger-388.jpg,0
../data/FacialExpression/0\anger-389.jpg,0
../data/FacialExpression/0\anger-392.jpg,0
../data/FacialExpression/0\anger-393.jpg,0
../data/FacialExpression/0\anger-395.jpg,0
../data/FacialExpression/0\anger-396.jpg,0
../data/FacialExpression/0\anger-397.jpg,0
../data/FacialExpression/0\anger-398.jpg,0
../data/FacialExpression/0\anger-40.jpg,0
../data/FacialExpression/0\anger-402.jpg,0
../data/FacialExpression/0\anger-403.jpg,0
../data/FacialExpression/0\anger-405.jpg,0
../data/FacialExpression/0\anger-406.jpg,0
../data/FacialExpression/0\anger-408.jpg,0
../data/FacialExpression/0\anger-41.jpg,0
../data/FacialExpression/0\anger-410.jpg,0
../data/FacialExpression/0\anger-411.jpg,0
../data/FacialExpression/0\anger-412.jpg,0
../data/FacialExpression/0\anger-414.jpg,0
../data/FacialExpression/0\anger-415.jpg,0
../data/FacialExpression/0\anger-417.jpg,0
../data/FacialExpression/0\anger-418.jpg,0
../data/FacialExpression/0\anger-420.jpg,0
../data/FacialExpression/0\anger-421.jpg,0
../data/FacialExpression/0\anger-422.jpg,0
../data/FacialExpression/0\anger-423.jpg,0
../data/FacialExpression/0\anger-424.jpg,0
../data/FacialExpression/0\anger-425.jpg,0
../data/FacialExpression/0\anger-426.jpg,0
../data/FacialExpression/0\anger-427.jpg,0
../data/FacialExpression/0\anger-428.jpg,0
../data/FacialExpression/0\anger-429.jpg,0
../data/FacialExpression/0\anger-43.jpg,0
../data/FacialExpression/0\anger-430.jpg,0
../data/FacialExpression/0\anger-431.jpg,0
../data/FacialExpression/0\anger-432.jpg,0
../data/FacialExpression/0\anger-433.jpg,0
../data/FacialExpression/0\anger-435.jpg,0
../data/FacialExpression/0\anger-438.jpg,0
../data/FacialExpression/0\anger-439.jpg,0
../data/FacialExpression/0\anger-440.jpg,0
../data/FacialExpression/0\anger-441.jpg,0
../data/FacialExpression/0\anger-443.jpg,0
../data/FacialExpression/0\anger-444.jpg,0
../data/FacialExpression/0\anger-448.jpg,0
../data/FacialExpression/0\anger-449.jpg,0
../data/FacialExpression/0\anger-452.jpg,0
../data/FacialExpression/0\anger-454.jpg,0
../data/FacialExpression/0\anger-461.jpg,0
../data/FacialExpression/0\anger-464.jpg,0
../data/FacialExpression/0\anger-465.jpg,0
../data/FacialExpression/0\anger-466.jpg,0
../data/FacialExpression/0\anger-47.jpg,0
../data/FacialExpression/0\anger-470.jpg,0
../data/FacialExpression/0\anger-478.jpg,0
../data/FacialExpression/0\anger-479.jpg,0
../data/FacialExpression/0\anger-48.jpg,0
../data/FacialExpression/0\anger-481.jpg,0
../data/FacialExpression/0\anger-482.jpg,0
../data/FacialExpression/0\anger-483.jpg,0
../data/FacialExpression/0\anger-486.jpg,0
../data/FacialExpression/0\anger-489.jpg,0
../data/FacialExpression/0\anger-492.jpg,0
../data/FacialExpression/0\anger-493.jpg,0
../data/FacialExpression/0\anger-496.jpg,0
../data/FacialExpression/0\anger-497.jpg,0
../data/FacialExpression/0\anger-498.jpg,0
../data/FacialExpression/0\anger-499.jpg,0
../data/FacialExpression/0\anger-503.jpg,0
../data/FacialExpression/0\anger-506.jpg,0
../data/FacialExpression/0\anger-508.jpg,0
../data/FacialExpression/0\anger-51.jpg,0
../data/FacialExpression/0\anger-511.jpg,0
../data/FacialExpression/0\anger-512.jpg,0
../data/FacialExpression/0\anger-514.jpg,0
../data/FacialExpression/0\anger-516.jpg,0
../data/FacialExpression/0\anger-517.jpg,0
../data/FacialExpression/0\anger-518.jpg,0
../data/FacialExpression/0\anger-520.jpg,0
../data/FacialExpression/0\anger-523.jpg,0
../data/FacialExpression/0\anger-526.jpg,0
../data/FacialExpression/0\anger-527.jpg,0
../data/FacialExpression/0\anger-530.jpg,0
../data/FacialExpression/0\anger-531.jpg,0
../data/FacialExpression/0\anger-532.jpg,0
../data/FacialExpression/0\anger-535.jpg,0
../data/FacialExpression/0\anger-539.jpg,0
../data/FacialExpression/0\anger-540.jpg,0
../data/FacialExpression/0\anger-541.jpg,0
../data/FacialExpression/0\anger-543.jpg,0
../data/FacialExpression/0\anger-544.jpg,0
../data/FacialExpression/0\anger-545.jpg,0
../data/FacialExpression/0\anger-549.jpg,0
../data/FacialExpression/0\anger-55.jpg,0
../data/FacialExpression/0\anger-554.jpg,0
../data/FacialExpression/0\anger-555.jpg,0
../data/FacialExpression/0\anger-556.jpg,0
../data/FacialExpression/0\anger-559.jpg,0
../data/FacialExpression/0\anger-560.jpg,0
../data/FacialExpression/0\anger-561.jpg,0
../data/FacialExpression/0\anger-562.jpg,0
../data/FacialExpression/0\anger-566.jpg,0
../data/FacialExpression/0\anger-569.jpg,0
../data/FacialExpression/0\anger-57.jpg,0
../data/FacialExpression/0\anger-572.jpg,0
../data/FacialExpression/0\anger-575.jpg,0
../data/FacialExpression/0\anger-577.jpg,0
../data/FacialExpression/0\anger-578.jpg,0
../data/FacialExpression/0\anger-58.jpg,0
../data/FacialExpression/0\anger-580.jpg,0
../data/FacialExpression/0\anger-585.jpg,0
../data/FacialExpression/0\anger-588.jpg,0
../data/FacialExpression/0\anger-590.jpg,0
../data/FacialExpression/0\anger-592.jpg,0
../data/FacialExpression/0\anger-594.jpg,0
../data/FacialExpression/0\anger-60.jpg,0
../data/FacialExpression/0\anger-602.jpg,0
../data/FacialExpression/0\anger-604.jpg,0
../data/FacialExpression/0\anger-605.jpg,0
../data/FacialExpression/0\anger-606.jpg,0
../data/FacialExpression/0\anger-608.jpg,0
../data/FacialExpression/0\anger-609.jpg,0
../data/FacialExpression/0\anger-61.jpg,0
../data/FacialExpression/0\anger-610.jpg,0
../data/FacialExpression/0\anger-613.jpg,0
../data/FacialExpression/0\anger-618.jpg,0
../data/FacialExpression/0\anger-619.jpg,0
../data/FacialExpression/0\anger-621.jpg,0
../data/FacialExpression/0\anger-623.jpg,0
../data/FacialExpression/0\anger-628.jpg,0
../data/FacialExpression/0\anger-63.jpg,0
../data/FacialExpression/0\anger-630.jpg,0
../data/FacialExpression/0\anger-632.jpg,0
../data/FacialExpression/0\anger-634.jpg,0
../data/FacialExpression/0\anger-637.jpg,0
../data/FacialExpression/0\anger-638.jpg,0
../data/FacialExpression/0\anger-639.jpg,0
../data/FacialExpression/0\anger-641.jpg,0
../data/FacialExpression/0\anger-647.jpg,0
../data/FacialExpression/0\anger-652.jpg,0
../data/FacialExpression/0\anger-654.jpg,0
../data/FacialExpression/0\anger-655.jpg,0
../data/FacialExpression/0\anger-656.jpg,0
../data/FacialExpression/0\anger-658.jpg,0
../data/FacialExpression/0\anger-659.jpg,0
../data/FacialExpression/0\anger-66.jpg,0
../data/FacialExpression/0\anger-661.jpg,0
../data/FacialExpression/0\anger-663.jpg,0
../data/FacialExpression/0\anger-664.jpg,0
../data/FacialExpression/0\anger-666.jpg,0
../data/FacialExpression/0\anger-667.jpg,0
../data/FacialExpression/0\anger-668.jpg,0
../data/FacialExpression/0\anger-670.jpg,0
../data/FacialExpression/0\anger-671.jpg,0
../data/FacialExpression/0\anger-672.jpg,0
../data/FacialExpression/0\anger-673.jpg,0
../data/FacialExpression/0\anger-676.jpg,0
../data/FacialExpression/0\anger-678.jpg,0
../data/FacialExpression/0\anger-679.jpg,0
../data/FacialExpression/0\anger-68.jpg,0
../data/FacialExpression/0\anger-680.jpg,0
../data/FacialExpression/0\anger-681.jpg,0
../data/FacialExpression/0\anger-682.jpg,0
../data/FacialExpression/0\anger-683.jpg,0
../data/FacialExpression/0\anger-684.jpg,0
../data/FacialExpression/0\anger-686.jpg,0
../data/FacialExpression/0\anger-688.jpg,0
../data/FacialExpression/0\anger-689.jpg,0
../data/FacialExpression/0\anger-691.jpg,0
../data/FacialExpression/0\anger-692.jpg,0
../data/FacialExpression/0\anger-693.jpg,0
../data/FacialExpression/0\anger-694.jpg,0
../data/FacialExpression/0\anger-695.jpg,0
../data/FacialExpression/0\anger-697.jpg,0
../data/FacialExpression/0\anger-698.jpg,0
../data/FacialExpression/0\anger-702.jpg,0
../data/FacialExpression/0\anger-704.jpg,0
../data/FacialExpression/0\anger-705.jpg,0
../data/FacialExpression/0\anger-707.jpg,0
../data/FacialExpression/0\anger-709.jpg,0
../data/FacialExpression/0\anger-711.jpg,0
../data/FacialExpression/0\anger-712.jpg,0
../data/FacialExpression/0\anger-713.jpg,0
../data/FacialExpression/0\anger-714.jpg,0
../data/FacialExpression/0\anger-715.jpg,0
../data/FacialExpression/0\anger-716.jpg,0
../data/FacialExpression/0\anger-717.jpg,0
../data/FacialExpression/0\anger-718.jpg,0
../data/FacialExpression/0\anger-720.jpg,0
../data/FacialExpression/0\anger-723.jpg,0
../data/FacialExpression/0\anger-724.jpg,0
../data/FacialExpression/0\anger-727.jpg,0
../data/FacialExpression/0\anger-728.jpg,0
../data/FacialExpression/0\anger-729.jpg,0
../data/FacialExpression/0\anger-73.jpg,0
../data/FacialExpression/0\anger-732.jpg,0
../data/FacialExpression/0\anger-733.jpg,0
../data/FacialExpression/0\anger-734.jpg,0
../data/FacialExpression/0\anger-735.jpg,0
../data/FacialExpression/0\anger-738.jpg,0
../data/FacialExpression/0\anger-74.jpg,0
../data/FacialExpression/0\anger-741.jpg,0
../data/FacialExpression/0\anger-742.jpg,0
../data/FacialExpression/0\anger-743.jpg,0
../data/FacialExpression/0\anger-744.jpg,0
../data/FacialExpression/0\anger-747.jpg,0
../data/FacialExpression/0\anger-748.jpg,0
../data/FacialExpression/0\anger-750.jpg,0
../data/FacialExpression/0\anger-751.jpg,0
../data/FacialExpression/0\anger-754.jpg,0
../data/FacialExpression/0\anger-755.jpg,0
../data/FacialExpression/0\anger-758.jpg,0
../data/FacialExpression/0\anger-760.jpg,0
../data/FacialExpression/0\anger-761.jpg,0
../data/FacialExpression/0\anger-762.jpg,0
../data/FacialExpression/0\anger-763.jpg,0
../data/FacialExpression/0\anger-764.jpg,0
../data/FacialExpression/0\anger-766.jpg,0
../data/FacialExpression/0\anger-767.jpg,0
../data/FacialExpression/0\anger-769.jpg,0
../data/FacialExpression/0\anger-770.jpg,0
../data/FacialExpression/0\anger-771.jpg,0
../data/FacialExpression/0\anger-772.jpg,0
../data/FacialExpression/0\anger-773.jpg,0
../data/FacialExpression/0\anger-774.jpg,0
../data/FacialExpression/0\anger-775.jpg,0
../data/FacialExpression/0\anger-776.jpg,0
../data/FacialExpression/0\anger-778.jpg,0
../data/FacialExpression/0\anger-779.jpg,0
../data/FacialExpression/0\anger-78.jpg,0
../data/FacialExpression/0\anger-780.jpg,0
../data/FacialExpression/0\anger-781.jpg,0
../data/FacialExpression/0\anger-782.jpg,0
