Id,SalePrice
1798,110306.77686647365
1799,101330.98007541093
1800,125114.03797867896
1801,117996.18841235286
1802,116438.13222569934
1803,156244.88208602642
1804,144933.06991011667
1805,141271.04494597652
1806,135730.69825797208
1807,151613.2026227003
1808,124212.84390204186
1809,124882.18958693756
1810,138922.11769806186
1811,104322.4662854062
1812,114738.5957504813
1813,131495.7711743493
1814,86413.00265752671
1815,30147.541929040977
1816,101271.69619850011
1817,109297.76697611858
1818,176759.75808962312
1819,125023.81490961561
1820,52085.16304285226
1821,110631.48172840645
1822,145998.2911513891
1823,57443.86908003596
1824,145115.19166031686
1825,142835.5683373168
1826,96725.5774587993
1827,100254.51760562658
1828,153986.83467754087
1829,138739.06269443352
1830,152016.14930197605
1831,153699.42585665887
1832,92684.93765048386
1833,144673.32021050688
1834,118758.23268150436
1835,120186.14046313945
1836,143367.34753903374
1837,101196.12739098104
1838,111815.10786771643
1839,110614.28688005495
1840,154770.52517580352
1841,131870.84115994454
1842,77392.12538843765
1843,132177.57294460095
1844,132218.82628642747
1845,148398.68375339333
1846,157825.78766850932
1847,167731.40914157886
1848,42360.06025993751
1849,111539.72222224926
1850,115677.84681265839
1851,159840.474408352
1852,110576.126485225
1853,118461.30581795904
1854,167063.80008750802
1855,148051.92838477832
1856,216214.06673073425
1857,121071.14876580679
1858,139744.49881983822
1859,105360.56457285768
1860,145547.6215012996
1861,105720.15110204366
1862,276467.51236845955
1863,264092.23188522644
1864,264119.21994827525
1865,355277.31125964806
1866,329845.8937502826
1867,217911.94463613754
1868,294282.0727129841
1869,211672.43306603402
1870,221855.7803564088
1871,232013.91836523602
1872,175538.56910729661
1873,249252.67494850093
1874,134912.90663038933
1875,192399.6286225355
1876,197095.98701979863
1877,210590.85119326803
1878,191433.89978937068
1879,131198.91162808827
1880,127309.75730450108
1881,248578.96703825408
1882,244869.86796540837
1883,187775.11089696464
1884,205208.64884212142
1885,225010.19991434904
1886,274859.91041431343
1887,216551.3805511744
1888,265547.76083622524
1889,169667.20249961322
1890,107529.961196584
1891,82823.3450212849
1892,104647.0456438272
1893,138138.37768027393
1894,113537.72712895511
1895,143713.14078954444
1896,125913.66526646685
1897,105559.07910392527
1898,101210.5729050208
1899,155480.8844963175
1900,155416.60329705357
1901,188047.51017163962
1902,174238.34728142322
1903,214728.38312281837
1904,135819.91886813194
1905,214035.04627976887
1906,166895.4734181789
1907,254115.08027974138
1908,104313.41389147252
1909,136842.10910684807
1910,119824.31372293379
1911,226793.74183647404
1912,303357.1110340279
1913,164123.60362780152
1914,60011.25236622601
1915,343615.9899560901
1916,22463.115104590514
1917,244517.0669454738
1918,134877.37126785232
1919,175828.34695726584
1920,173267.37751603147
1921,386511.4662441482
1922,328777.7125943601
1923,249049.54431017948
1924,226940.1727747792
1925,213031.74144929883
1926,384574.2403073578
1927,125283.78689035302
1928,158394.9653896251
1929,123715.00264677496
1930,131063.55229186601
1931,146196.7898699824
1932,138883.39632127705
1933,170498.68374239656
1934,177928.40833429762
1935,162322.308682097
1936,191446.1513342844
1937,180323.46627272165
1938,166190.062578454
1939,260400.2458227067
1940,209239.73345008143
1941,163465.98391207305
1942,176398.41458883055
1943,225262.21348531198
1944,343218.37204035517
1945,400392.00358365144
1946,120776.38445420412
1947,283499.12986432906
1948,166082.20978061474
1949,238185.51615408825
1950,169465.18473249584
1951,259511.02331903018
1952,219938.03420637152
1953,178457.46464362042
1954,180136.01678132775
1955,119978.38412981952
1956,282476.6344680212
1957,149949.848412896
1958,260244.1076472139
1959,137654.78892093868
1960,105484.71900168866
1961,118078.2267309216
1962,103410.98163123509
1963,114665.08282064402
1964,108225.04268010035
1965,134205.01708207408
1966,140692.53053121327
1967,306431.378634984
1968,396970.58282407554
1969,388049.8874988426
1970,376679.74552453536
1971,438540.036861197
1972,357167.8723061524
1973,317028.27985123836
1974,327389.24700828944
1975,547699.741695761
1976,281782.61453383346
1977,361615.0213665411
1978,325519.66178391845
1979,329848.1773340688
1980,206870.21212990704
1981,356283.23505844525
1982,217119.99482398867
1983,198081.44870827533
1984,190719.33357588612
1985,218742.68079940797
1986,217825.46407012583
1987,202172.28215970442
1988,170542.1128336374
1989,193007.0557666293
1990,209051.36784291832
1991,237631.31581600092
1992,220593.46167446702
1993,164648.48556587147
1994,233506.15821022983
1995,183473.9254431937
1996,288071.0602459574
1997,296488.5568147139
1998,337055.03086596495
1999,292543.2177269898
2000,325744.9003095268
2001,265281.6861557417
2002,239194.52350269613
2003,255390.13977719296
2004,294864.4336937586
2005,223416.26738235692
2006,216892.9433044517
2007,246181.7219958875
2008,238846.36494654996
2009,195993.45098824508
2010,193453.72943591277
2011,129658.14036994157
2012,174812.66836681546
2013,175253.5751005143
2014,187725.18451903693
2015,212147.58612143245
2016,191836.19635016329
2017,201554.27232563222
2018,84527.86537777296
2019,130335.81390411369
2020,83486.22997725187
2021,94017.96042698299
2022,206714.90586572562
2023,149026.66593508265
2024,307126.07144959504
2025,353901.9569461195
2026,164285.0673375402
2027,149835.43487833906
2028,153432.28752988178
2029,167138.53494531367
2030,253656.14716922253
2031,222533.15154860244
2032,233919.2650996688
2033,241912.3999397724
2034,170538.69262985248
2035,220977.99571413122
2036,186819.7494686547
2037,194748.9933428307
2038,317714.6057355225
2039,222905.23378197814
2040,342217.95008139836
2041,327940.97525844804
2042,207324.5032032137
2043,170912.14995340444
2044,171217.37582205172
2045,204839.78564796038
2046,131727.6706939072
2047,137935.9220096561
2048,132753.29930548323
2049,133082.46644752583
2050,167936.3789955792
2051,104410.34081677653
2052,114209.5407035896
2053,141224.5549059331
2054,74275.07997310453
2055,182808.75040262955
2056,143011.59819592364
2057,96819.4876606516
2058,213093.73570745942
2059,124968.94739549825
2060,191766.70617701064
2061,179002.60259981584
2062,126251.68703737944
2063,115487.46636585987
2064,137395.82971418806
2065,88592.25550236633
2066,171136.7025161546
2067,96206.04517923252
2068,151175.28979901655
2069,88422.96005858337
2070,104595.9348893599
2071,84143.58753140773
2072,133350.5171561496
2073,128328.45033741204
2074,160561.4974158634
2075,145284.75820409643
2076,124013.00145270026
2077,160065.29548259973
2078,115698.288660108
2079,125779.14247674916
2080,115164.15460959962
2081,127839.87528249549
2082,122440.70264558865
2083,149989.99012360745
2084,98116.37311116578
2085,109548.74274153299
2086,107137.58894683314
2087,115562.22303755298
2088,106605.00819493903
2089,69724.7751804434
2090,110151.87280845012
2091,93532.16608241359
2092,137543.59369875723
2093,166528.2599508787
2094,119051.82032190762
2095,132820.19220697193
2096,93306.28067379842
2097,104802.50040946277
2098,157284.47350268846
2099,30863.289119839435
2100,56480.71093895369
2101,112960.63228244064
2102,128272.34182344744
2103,89713.23245400208
2104,148556.90665534232
2105,145642.22208975686
2106,43861.405590932176
2107,201360.79053145804
2108,125399.91617562105
2109,108775.62983813994
2110,129775.70884595168
2111,158275.43964107343
2112,147663.99807782486
2113,122268.72218907412
2114,111150.46957249995
2115,178905.66901399568
2116,125781.22069202847
2117,160942.45774230838
2118,122389.53352886581
2119,126746.41208433636
2120,100942.72692738038
2121,70026.8141722405
2122,125630.45188356104
2123,72502.5448826801
2124,180895.19989443396
2125,133047.15277489903
2126,155791.6724720481
2127,161372.91378046357
2128,149013.74814030124
2129,37690.05269261854
2130,141667.2867104987
2131,122536.91211816686
2132,122350.57611919465
2133,124653.82959023013
2134,113264.00049479379
2135,82094.41492256681
2136,68137.38173763578
2137,94119.07596481357
2138,140112.0457881689
2139,147177.14543106325
2140,146162.55531981727
2141,151458.01874710628
2142,119579.71669790993
2143,157092.28932629852
2144,121353.40195561922
2145,136131.3143288805
2146,177587.70419246273
2147,145969.32139719508
2148,128452.4635738529
2149,164030.18554855153
2150,223743.04831277375
2151,111506.16784488174
2152,203675.83651876962
2153,195007.00637429723
2154,129203.77899150288
2155,130607.41411172398
2156,286503.297363811
2157,237880.7885295411
2158,241973.54891105805
2159,233317.41794887427
2160,187723.12505627578
2161,234596.84309627107
2162,366202.5729402195
2163,358343.88144188694
2164,235093.0837326772
2165,197000.17649020537
2166,151341.9277482718
2167,218299.39707760524
2168,197520.42557428888
2169,193158.2315306415
2170,212615.49948460553
2171,154324.1027265754
2172,128894.6439676265
2173,169321.20711242093
2174,227043.83453766914
2175,274603.8038659205
2176,290808.55779958615
2177,249120.52151117695
2178,212070.9975069959
2179,135111.53337994503
2180,224743.8726023338
2181,193624.34826403589
2182,221283.91747258458
2183,189088.79891787472
2184,125631.01220750806
2185,116830.70311637601
2186,157847.62634242262
2187,157862.2480370409
2188,159815.3639988194
2189,333391.8789210827
2190,83145.40590888902
2191,67322.30581933845
2192,92646.25045817303
2193,123375.81526737449
2194,89656.9668500059
2195,119646.98739071639
2196,103531.66400427493
2197,113186.75663606184
2198,153237.3527566839
2199,156529.90467727953
2200,156209.0748153105
2201,156550.66006847037
2202,199481.74590729972
2203,143192.42132042444
2204,192676.6277165498
2205,124451.66639981492
2206,155288.92645258395
2207,221542.7374716017
2208,257652.00676040747
2209,252667.84472003084
2210,121984.90830107013
2211,110184.11023769884
2212,119870.4481671729
2213,107614.88079624454
2214,169703.4877280807
2215,98393.2761244444
2216,162107.83027774838
2217,87810.39814912766
2218,74665.53796142424
2219,70700.89154028705
2220,26779.458913256996
2221,343611.95638191653
2222,284385.087826466
2223,272654.473223499
2224,206597.0163600157
2225,100611.34390657287
2226,202428.53935389398
2227,192759.9515977054
2228,266583.06256434205
2229,266443.13618413545
2230,164970.25347022025
2231,229045.89161459258
2232,176233.29036919592
2233,194777.53623191663
2234,240621.31438592536
2235,229797.02118944426
2236,270048.4038486478
2237,310523.43434309657
2238,183517.50957724
2239,123127.393664765
2240,142781.66315293725
2241,154504.15237104925
2242,130645.04682605233
2243,123893.7595968828
2244,107178.31467991203
2245,109855.38958875116
2246,138934.30706912398
2247,116919.93014684733
2248,112571.34188113832
2249,113189.19093454277
2250,121634.25054889632
2251,85222.36594060434
2252,193694.75919618297
2253,162024.68354756362
2254,190887.82383863113
2255,187675.49195648683
2256,178696.08677686434
2257,209252.55521844962
2258,152348.604343466
2259,178247.55589787528
2260,123116.78999851739
2261,190120.24719422357
2262,232169.8218693674
2263,369674.0552359883
2264,473299.1052690384
2265,175840.95273018998
2266,290398.7025944758
2267,386378.46212810127
2268,427794.3938923321
2269,142545.69550813653
2270,179838.2489717599
2271,228272.23543001068
2272,175322.3073967731
2273,155710.60571106194
2274,178600.42555205003
2275,157357.98813628344
2276,201254.7442965817
2277,181171.77274947337
2278,146781.7097682869
2279,116003.40249082717
2280,108151.16315014746
2281,153232.8640431328
2282,170655.77144875543
2283,113403.01559092202
2284,116617.51418539672
2285,147474.64864007232
2286,120824.41632516784
2287,378774.90369142464
2288,290822.8657467519
2289,352361.03649555345
2290,432264.2490923024
2291,338724.0083515486
2292,408851.2547073675
2293,462841.01588928746
2294,364880.04570416
2295,469867.1463787074
2296,298718.1418187262
2297,369843.43602376897
2298,360168.0002510502
2299,352287.1306888878
2300,330320.0814742038
2301,316043.63385811704
2302,261413.94560413592
2303,245512.46157606435
2304,262333.34366267116
2305,226108.0083661368
2306,216664.23737440887
2307,215978.00087340153
2308,218809.03585777804
2309,300086.6847617768
2310,209525.9358194853
2311,225021.07215576156
2312,177584.2056993765
2313,168266.74326190128
2314,193623.17356729365
2315,182744.41973544238
2316,204790.89498599965
2317,199124.15046566943
2318,191640.53504129135
2319,190781.02984172545
2320,181465.2333616671
2321,229935.93236935593
2322,207355.83986529562
2323,190016.91606432176
2324,176886.87198469142
2325,215735.21237877716
2326,175339.5051680076
2327,199900.12785542666
2328,221982.1522721955
2329,184524.8664732794
2330,175262.3512678124
2331,345068.08500208426
2332,371509.39373030036
2333,327884.220542
2334,280621.97053761774
2335,281234.37301198614
2336,325338.3040345112
2337,206565.18841703978
2338,259968.4797800989
2339,216188.37268368536
2340,412337.94483288913
2341,211857.05654134377
2342,236046.34778904656
2343,231230.50619855034
2344,225519.197460169
2345,232585.94725617705
2346,211526.46250328628
2347,208681.14618743036
2348,249962.890112016
2349,190782.92924708317
2350,298198.3651966323
2351,300462.88581637485
2352,251884.18878850917
2353,260986.49873187643
2354,161718.61702693344
2355,154657.79748388438
2356,138452.93473014055
2357,188761.69627909377
2358,204168.98800024274
2359,112155.5661097733
2360,123487.25396724715
2361,156707.5559229651
2362,290476.696844411
2363,127205.54480490898
2364,160090.90689503876
2365,204833.2803255619
2366,188466.6827446785
2367,214995.1630496891
2368,212021.15332564127
2369,211779.56381847992
2370,154892.86321348048
2371,155752.88018982107
2372,198046.82563080464
2373,279190.68884587573
2374,298109.9761535344
2375,234386.58355945954
2376,317072.51421006996
2377,351048.5833514482
2378,123801.7199238317
2379,217929.09477752802
2380,147693.60472827047
2381,180394.89551135615
2382,197324.34822704335
2383,199920.74721331248
2384,236999.13889817867
2385,146637.84012899597
2386,129276.4772968175
2387,131826.2970920219
2388,104545.12075739636
2389,122331.21153911654
2390,144566.0925694962
2391,145519.19427016668
2392,112122.49139321382
2393,165103.76652042335
2394,129243.85439580571
2395,204946.6892044783
2396,135443.7334007154
2397,224590.44629784534
2398,126221.44747195784
2399,88898.32565768594
2400,56882.714284593196
2401,115968.79300163631
2402,134472.89768431705
2403,136334.53968368005
2404,145242.55823875233
2405,160309.12405567418
2406,145602.28582355534
2407,127105.22242180393
2408,138887.24522636938
2409,106885.06416708404
2410,174059.18395669968
2411,110888.96100798289
2412,167529.58190387933
2413,122446.84725274192
2414,160809.5199356827
2415,134281.60359205416
2416,129217.48809695177
2417,130887.40955437731
2418,127440.07975629387
2419,135020.38831538
2420,109929.56547802254
2421,148453.207470677
2422,101326.99495995394
2423,113202.79009499286
2424,135133.46246095136
2425,233994.36277205436
2426,144329.1369387364
2427,145859.4061622512
2428,187819.0545806537
2429,96298.38061915226
2430,127761.82454236587
2431,98573.4275361762
2432,137641.2938589873
2433,144181.45271381605
2434,135235.16487399032
2435,158048.81697435366
2436,92283.11950197337
2437,96062.61624804178
2438,110517.8682924595
2439,92794.12878157859
2440,125543.27008762871
2441,119565.20303173849
2442,93230.24137891876
2443,139403.8424246958
2444,136115.62189303437
2445,88178.43011987295
2446,129118.44312365074
2447,190188.7689165181
2448,134156.086008123
2449,102897.09714880286
2450,161078.51520225566
2451,141099.38718876324
2452,201348.96348185482
2453,80250.4644682849
2454,129746.27687993315
2455,141172.5313533507
2456,175218.57671248983
2457,139637.10244374268
2458,128529.6571345964
2459,115995.64414626491
2460,145721.8247119515
2461,124824.43067843764
2462,138374.08367575947
2463,134722.2042970658
2464,192262.35552355583
2465,151844.57878342873
2466,113611.32348240846
2467,127729.11715949763
2468,77827.44575656546
2469,84625.9125700683
2470,218249.99342344544
2471,227643.00943956213
2472,191223.8009255143
2473,126005.6199705654
2474,74146.31299623297
2475,217222.19356973245
2476,111588.36167022995
2477,131694.3980737153
2478,162862.54729300874
2479,100237.15611192964
2480,142544.651065491
2481,131479.13927376244
2482,121371.14048183238
2483,104974.01618299918
2484,122456.20893659932
2485,121369.60196865414
2486,146288.84959616663
2487,209800.01296190204
2488,164416.01619354516
2489,157959.91175638515
2490,137357.62231711042
2491,100612.97336138542
2492,192147.00733075192
2493,150300.26622239215
2494,163389.50626731402
2495,81532.46618129365
2496,241643.96741842208
2497,166405.41628577432
2498,100774.80877495531
2499,87335.16141649736
2500,108875.1353166699
2501,145018.79461695778
2502,152723.39028340543
2503,104023.47318425904
2504,184090.36033670706
2505,218865.91549711136
2506,257603.07298597263
2507,287093.4149712661
2508,254953.9815224182
2509,204415.01688061567
2510,201270.98672463952
2511,178382.74313265248
2512,206233.18498787284
2513,224848.65847635915
2514,360559.39287016646
2515,159140.7492814782
2516,168159.7902739112
2517,146402.15621586787
2518,143698.1475669209
2519,232173.2743300959
2520,218811.34652401842
2521,190836.57601547305
2522,221163.81282992777
2523,120012.05130737793
2524,132189.1579540453
2525,147118.58571712987
2526,150429.00369655938
2527,122772.93438213787
2528,120175.00991294117
2529,132493.7182420702
2530,120331.87462913562
2531,248688.60465271075
2532,226181.80131313298
2533,195281.59910185137
2534,233334.48736776717
2535,286623.8231761427
2536,220696.26435510878
2537,248176.1983479255
2538,188406.48940179567
2539,188197.4697488349
2540,187399.27271886807
2541,175957.94577234462
2542,164566.4611154103
2543,103625.83137514339
2544,129780.10830426484
2545,129699.57968562943
2546,133378.78659125103
2547,153805.10960887733
2548,171340.629703404
2549,159649.64256055254
2550,740189.077479434
2551,136785.72873872958
2552,143049.3436168419
2553,65047.136833293334
2554,80899.59121213066
2555,99397.41871564132
2556,90191.6061414066
2557,99703.08827025605
2558,187407.5927771301
2559,151545.33503237943
2560,156496.80824377958
2561,147186.6051994966
2562,148683.7690064992
2563,150605.75184321334
2564,179478.58499315815
2565,142661.4484323098
2566,170324.8246325975
2567,140474.698242219
2568,223894.69037189116
2569,234014.1006388644
2570,111318.75654164246
2571,203058.3654720308
2572,162212.67793278035
2573,237940.16740232124
2574,343693.6321555056
2575,139361.2857131373
2576,124296.25017776669
2577,159642.67953921086
2578,70844.660055199
2579,16660.1147105314
2580,106963.15800761624
2581,133049.5900107792
2582,135186.8566300678
2583,295190.47698155703
2584,192604.88139953453
2585,181111.676422404
2586,233662.13645443076
2587,210352.55871146286
2588,152196.96888398574
2589,149895.67335713326
2590,201519.87581587126
2591,248324.0329628741
2592,230182.6008408256
2593,264746.4909190229
2594,186423.84241648804
2595,198561.26411924744
2596,305702.31124747486
2597,180386.47750802254
2598,270400.9677904352
2599,348069.1458114404
2600,175897.51794481228
2601,122991.90133265062
2602,60218.04864003431
2603,106343.36709692149
2604,83572.21185628526
2605,60055.010756833624
2606,152484.36714638784
2607,195332.8040292035
2608,212176.96121674695
2609,168320.00750200776
2610,112601.94365809855
2611,232314.899824096
2612,163506.68248816612
2613,125843.56206657694
2614,105489.40193838667
2615,161453.9242425799
2616,152348.85728941183
2617,213607.67127603182
2618,205113.2645821124
2619,212578.02887442242
2620,175653.8910557811
2621,181723.0455821791
2622,186024.9927268467
2623,237920.59393523532
2624,282746.5915140027
2625,305534.59092877345
2626,166601.63759118423
2627,178605.13306534817
2628,442716.2429011086
2629,491161.6485233195
2630,360073.0166488413
2631,470319.24577677454
2632,403952.1503315285
2633,298265.0269542341
2634,411494.9919731159
2635,142798.48871263297
2636,160361.0711019478
2637,171431.70941128352
2638,287052.49582513404
2639,193220.5943768805
2640,142861.77684651353
2641,99270.46553822974
2642,177708.12975843844
2643,105988.0487462054
2644,118717.97611575117
2645,109584.22173978256
2646,95546.77069964776
2647,105336.7841332337
2648,154014.2847570044
2649,148999.73755049036
2650,127301.4789136633
2651,130932.09808256588
2652,377163.4514572872
2653,264363.33158957656
2654,271463.2304271642
2655,404288.93988659285
2656,328641.11992225493
2657,374794.467060986
2658,321164.789633531
2659,308464.64141246484
2660,344869.27664312185
2661,371771.74591433443
2662,379700.35278037185
2663,278772.11329984735
2664,289612.75984403206
2665,315362.0424103185
2666,303102.1640618059
2667,180236.95328149985
2668,185302.75233804033
2669,194979.02141603836
2670,279221.7597180627
2671,188741.3974343632
2672,198442.80481019546
2673,210293.99005195513
2674,208614.75012643938
2675,169326.00798240164
2676,190737.1595232872
2677,206686.08366875869
2678,241255.2162739729
2679,281383.29647683125
2680,294394.0501775658
2681,391902.4926184709
2682,328684.88852329523
2683,450921.8339876129
2684,311348.3362728041
2685,339455.09855086624
2686,267385.2570819887
2687,301803.61359552346
2688,217320.21597037162
2689,210548.33920674265
2690,373024.1361638763
2691,197990.31622267485
2692,151825.6678843631
2693,208318.48515136162
2694,146220.78234110997
2695,195957.3379219499
2696,182482.78667610203
2697,191311.17842808084
2698,205864.31855111342
2699,169808.5529792677
2700,142722.5153901503
2701,131363.16912062303
2702,82138.80707980249
2703,95386.50646985786
2704,141401.9122322332
2705,101994.20459025844
2706,78773.48913973905
2707,101134.68026473412
2708,140500.4381734084
2709,117682.27413250317
2710,123697.91692506062
2711,327838.8150392635
2712,386140.77025375783
2713,164976.27568510405
2714,142174.14071388115
2715,172951.4284408023
2716,126103.24521103271
2717,202663.8144734478
2718,217399.99502075373
2719,140102.54997736844
2720,169003.58910495965
2721,120421.53206282716
2722,165624.1374271152
2723,148793.77805246436
2724,110136.78424365124
2725,127554.6960410512
2726,150803.84395859428
2727,168582.71091117815
2728,182143.83201521361
2729,138512.8909543277
2730,144296.1172461283
2731,122682.94276261532
2732,128849.91503541855
2733,153975.9555984655
2734,156705.31915464933
2735,149174.43955320993
